countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
BGR,2013,65.1509633420078,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BG,Bulgaria
BGR,2012,63.6398222029271,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BG,Bulgaria
BGR,2011,58.6533410656512,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BG,Bulgaria
BGR,2010,53.3039479843906,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BG,Bulgaria
BGR,2009,50.473795516392,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BG,Bulgaria
BGR,2008,72.2110884683881,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BG,Bulgaria
BGR,2007,71.1775233150947,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BG,Bulgaria
BGR,2006,64.0695841229168,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BG,Bulgaria
BGR,2005,57.1846454619625,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BG,Bulgaria
BGR,2004,52.1072576914266,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BG,Bulgaria
BGR,2003,44.5969394925382,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BG,Bulgaria
BGR,2002,41.6223072947401,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BG,Bulgaria
BGR,2001,44.2000513252659,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BG,Bulgaria
BGR,2000,41.5268474034378,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BG,Bulgaria
BGR,1999,47.3251738534172,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BG,Bulgaria
BGR,1998,35.1038573716334,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BG,Bulgaria
BGR,1997,36.887548925233,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BG,Bulgaria
BGR,1996,37.3237366257929,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BG,Bulgaria
BGR,1995,22.9232007788805,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BG,Bulgaria
BHR,2021,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,2020,67.09261495328,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,2019,65.2148742068027,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,2018,71.5535326351172,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,2017,67.3069858316077,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,2016,65.4197279781524,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,2015,71.8241650563938,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,2014,79.5170856905251,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,2013,87.0677507838272,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,2012,83.7391257717264,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,2011,74.7365988909427,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,2010,50.9350767827277,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,2009,49.4981315443774,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,2008,63.3051627651981,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,2007,58.1055213402395,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,2006,62.4652368065147,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,2005,64.4194769029886,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,2004,62.1321640785849,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,2003,56.0285101569836,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,2002,58.6250679204693,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,2001,53.4155049554821,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,2000,56.6284682992678,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,1999,62.964453222111,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,1998,63.8854285837168,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,1997,69.5052959617436,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,1996,76.2018949658674,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHR,1995,70.4737687766559,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BH,Bahrain
BHS,2021,42.1328265795907,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,2020,34.1687715861642,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,2019,36.231884057971,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,2018,39.8062058044184,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,2017,39.6881271444293,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,2016,37.1250401365488,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,2015,36.4503157167064,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,2014,45.9355231252405,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,2013,45.6763358200477,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,2012,46.1237815400401,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,2011,50.898420626685,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,2010,43.7223151105018,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,2009,42.3303639766138,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,2008,47.935588067642,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,2007,47.9208614529201,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,2006,49.2414369667314,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,2005,42.6363839694191,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,2004,37.7867522740851,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,2003,35.2533063362378,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,2002,34.1025271473546,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,2001,38.4282919944264,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,2000,41.5973810340409,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,1999,39.2458487715175,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,1998,43.0690069981649,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,1997,42.8544807938904,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,1996,57.8190634524799,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BHS,1995,54.9163021289006,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BS,"Bahamas, The"
BIH,2021,54.5684233662057,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,2020,48.5909529186708,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,2019,55.2309836039192,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,2018,57.2875421664718,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,2017,57.0870325938479,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,2016,52.9664840467528,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,2015,53.8093167239366,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,2014,56.5631605791701,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,2013,54.1881944917975,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,2012,55.794567424912,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,2011,55.8003759026157,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,2010,51.2726737758619,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,2009,48.7381154401454,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,2008,59.3148109188574,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,2007,56.4503034447803,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,2006,53.5716025736534,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,2005,60.0390399307182,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,2004,59.2764412254606,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,2003,59.9814720336208,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,2002,59.6014673260219,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,2001,63.9670130078362,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,2000,63.4739243887068,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,1999,94.1765947855901,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,1998,98.3634118315508,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,1997,72.7973298559813,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,1996,83.8823372827429,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BIH,1995,71.4678736413432,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BA,Bosnia and Herzegovina
BLR,2021,66.6277800557888,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,2020,57.9217344260324,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,2019,65.7558221092078,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,2018,68.9386909876332,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,2017,66.5781545217791,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,2016,62.6999757764695,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,2015,57.9040596348719,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,2014,55.7104203103354,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,2013,61.4823871290472,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,2012,74.3083620349781,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,2011,79.5088935540041,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,2010,64.545087636347,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,2009,59.759183004167,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,2008,68.6617233270771,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,2007,67.2108252637516,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,2006,64.2337921203023,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,2005,59.08654296872,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,2004,74.2501770290328,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,2003,68.9854723668665,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,2002,67.3745423382546,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,2001,70.2973237369855,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,2000,72.3983446101294,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,1999,61.6317764594536,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,1998,63.9065684365836,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,1997,65.6562985579151,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,1996,50.4250960440786,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLR,1995,54.0530299910216,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BY,Belarus
BLZ,2021,50.1103752759382,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,2020,43.3173076923077,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,2019,49.6792882267743,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,2018,48.6393088552916,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,2017,47.4846894138233,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,2016,48.7713083905247,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,2015,52.0922868129382,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,2014,51.6370439663237,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,2013,52.7962552352796,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,2012,52.2333158171308,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,2011,50.5358615004122,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,2010,44.4923784872016,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,2009,44.3320440345135,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,2008,51.9086176980914,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,2007,45.6367924528302,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,2006,47.3750790638836,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,2005,47.6907287033869,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,2004,44.4404462036704,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,2003,50.1926040061633,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,2002,49.8783454987835,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,2001,51.676698194325,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,2000,54.7939068100358,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,1999,50.5128205128205,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,1998,42.8336980306346,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,1997,41.8778801843318,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,1996,37.7568995889607,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BLZ,1995,37.1411117898595,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BZ,Belize
BMU,2021,23.5189162802385,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,2020,22.059744042054,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,2019,25.816677252469,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,2018,26.0761139981486,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,2017,23.8542792001922,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,2016,23.4198528067971,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,2015,23.3246590561242,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,2014,25.3555042510214,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,2013,24.656915602754,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,2012,23.2697593736654,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,2011,23.7311948264219,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,2010,23.8000876023396,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,2009,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,2008,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,2007,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,2006,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,2005,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,2004,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,2003,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,2002,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,2001,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,2000,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,1999,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,1998,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,1997,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,1996,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BMU,1995,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BM,Bermuda
BOL,2021,31.1944318511075,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,2020,25.2306728196014,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,2019,31.4300444470217,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,2018,31.1211695675762,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,2017,31.8005083782674,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,2016,31.9130289777379,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,2015,37.0645491528286,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,2014,41.9713815715814,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,2013,37.138428001623,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,2012,37.7825645435625,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,2011,38.388693571021,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,2010,34.3241701096745,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,2009,32.9044490873317,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,2008,37.9604649036209,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,2007,34.2662546945912,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,2006,32.766134163444,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,2005,32.0937984307176,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,2004,26.3258755715318,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,2003,26.3671019920853,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,2002,27.7158052884154,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,2001,25.2556732012852,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,2000,27.3230300480841,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,1999,27.2873571345206,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,1998,32.5824780634508,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,1997,29.3590599168697,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,1996,27.2744207934951,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BOL,1995,27.1865654753956,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BO,Bolivia
BRA,2021,19.0788469417053,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,2020,16.0953836716373,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,2019,14.7673386789326,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,2018,14.241203879248,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,2017,11.8007665046081,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,2016,12.0670030360511,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,2015,14.0534345182709,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,2014,13.6734629958056,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,2013,14.0437266822704,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,2012,13.2367345454394,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,2011,12.3518925016143,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,2010,11.9065933373084,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,2009,11.2546044676086,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,2008,13.7235689072917,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,2007,11.9649362705808,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,2006,11.6673835850045,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,2005,11.8429659475288,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,2004,13.1324909668183,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,2003,12.9596010144732,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,2002,13.3877671308534,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,2001,14.564574352134,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,2000,12.4517133524146,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,1999,11.4172682172491,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,1998,9.40808459248784,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,1997,9.59255968601575,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
BRA,1996,8.90538179274132,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),BR,Brazil
